URL,City,Check In,Check Out,Features,Price Per Night,Cleaning Fee,Airbnb Service Fee
https://www.airbnb.com/rooms/22178438?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3cpV5wHn5QPHuOc&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,Bathtub; Hair dryer; Shampoo; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; TV with standard cable; Books and reading material; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Coffee; Private entrance; Patio or balcony; Backyard; BBQ grill; Free parking on premises; Pets allowed; Host greets you,2642.0,,280.0
https://www.airbnb.com/rooms/27468792?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3OH3pS041RPrfiQ&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Safe; Clothing storage: walk-in closet and closet; Ethernet connection; 42 inch HDTV with Netflix, standard cable; Books and reading material; Window AC unit; Ceiling fan; Portable fans; Heating; Noise decibel monitors on property; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Fast wifi – 77 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; LG gas stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Private entrance; Laundromat nearby; Free street parking; Long term stays allowed; Self check-in; Keypad; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",3227.0,95.0,353.0
https://www.airbnb.com/rooms/9645880?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3tSBoeiEuExFKWu&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Shampoo; Hot water; Essentials; Hangers; Iron; TV with standard cable; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Coffee maker; Backyard; Free parking on premises; Free street parking; Luggage dropoff allowed; Self check-in; Lockbox; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",3038.0,125.0,336.0
https://www.airbnb.com/rooms/1237667958724719393?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1986831429&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3U0PeFSJRiiE4wi&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage; TV; Pool table; Arcade games; Books and reading material; Board games; Air conditioning; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker: Keurig coffee machine; Wine glasses; Toaster; Baking sheet; Blender; Rice maker; Barbecue utensils; Dining table; Coffee; Backyard; Fire pit; Outdoor furniture; Hammock; Outdoor dining area; BBQ grill; Free street parking; Self check-in; Keypad,998.0,150.0,122.0
https://www.airbnb.com/rooms/42704241?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P39IqqM6SZsyi4eJ&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Free washer – In building; Free dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: closet and dresser; TV with Amazon Prime Video, Netflix, Fire TV; Window AC unit; Ceiling fan; Portable fans; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stove; Oven; Coffee maker: pour-over coffee; Toaster; Baking sheet; Blender; Dining table; Coffee; Private entrance; Laundromat nearby; Free street parking; Single level home; Self check-in; Lockbox",2313.0,65.0,253.0
https://www.airbnb.com/rooms/934312344515329612?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3gN8dQm6PlwQaly&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: closet; TV; Air conditioning; Ceiling fan; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Kitchen; Refrigerator; Microwave; Dishes and silverware; Freezer; Gas stove; Oven; Coffee maker: drip coffee maker; Wine glasses; Toaster; Dining table; Coffee; Free street parking; Long term stays allowed; Self check-in; Smart lock; Unavailable: Private entrance
Private entrance",2614.0,50.0,283.0
https://www.airbnb.com/rooms/20834660?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3VHPuj2vuuK2Y5g&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; TV; Central air conditioning; Ceiling fan; Central heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Wine glasses; Coffee; Private entrance; Laundromat nearby; Private patio or balcony; Free street parking; Luggage dropoff allowed; Self check-in; Building staff; Unavailable: Exterior security cameras on property
Exterior security cameras on property",3676.0,100.0,401.0
https://www.airbnb.com/rooms/1244187704126820686?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3l8dQyGS9F997io&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Hot water; Hangers; Bed linens; Room-darkening shades; Iron; Clothing storage: closet; TV; Window guards; Air conditioning; Ceiling fan; Central heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Whirlpool refrigerator; Microwave; Cooking basics; Dishes and silverware; GE gas stove; GE stainless steel single oven; Coffee maker: Keurig coffee machine; Baking sheet; Dining table; Free street parking; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials",2559.0,30.0,275.0
https://www.airbnb.com/rooms/24694181?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3S9M6FdKXjqmz6B&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Shampoo; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Ethernet connection; TV; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Coffee maker; Private patio or balcony; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad; Unavailable: Exterior security cameras on property
Exterior security cameras on property",3897.0,85.0,423.0
https://www.airbnb.com/rooms/947945950715628269?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3BnlYttP8BNnVN8&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Cleaning products; Hot water; Washer; Free dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Clothing storage: walk-in closet, closet, and dresser; TV; Bluetooth sound system; Exercise equipment: yoga mat; Books and reading material; Board games; Air conditioning; Portable fans; Heating - split type ductless system; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Gas stove; Stainless steel single oven; Hot water kettle; Coffee maker; Dining table; Private entrance; Backyard; Free street parking; Long term stays allowed; Self check-in; Lockbox",1949.0,100.0,218.0
https://www.airbnb.com/rooms/640458573079696683?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P30sxR90qBex_GzX&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Bidet; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: walk-in closet; 42 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku; Record player; Sound system with Bluetooth and aux; Books and reading material; Window AC unit; Ceiling fan; Central heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Gas stove; Oven; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Private patio or balcony; Outdoor furniture; Hammock; Outdoor dining area; BBQ grill; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property",2772.0,135.0,309.0
https://www.airbnb.com/rooms/916058668836854207?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1677567879&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615913_P3t0bwba_iWvS85y&previous_page_section_name=1000&federated_search_id=a28753db-ea11-4d53-84b6-48bf07ed36ab,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Shampoo; Essentials; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Wifi; Kitchen; Cooking basics; Dishes and silverware; Free street parking; Private living room; Self check-in; Lockbox; Unavailable: Lock on bedroom door
Lock on bedroom door; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: TV
TV; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Hot water
Hot water",1580.0,29.0,171.0
https://www.airbnb.com/rooms/53798346?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615918_P3byd4GuJExmPJnj&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Iron; Clothing storage; 55 inch HDTV with Amazon Prime Video, Disney+; Pack ’n play/Travel crib - available upon request; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker; Toaster; Dining table; Pets allowed; Long term stays allowed; Self check-in; Lockbox; Unavailable: Washer
Washer; Unavailable: Private entrance
Private entrance",3047.0,70.0,331.0
https://www.airbnb.com/rooms/590862841118193261?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3W9eFF4T2mN88tH&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Ethernet connection; TV; Exercise equipment; Pool table; Air conditioning; Heating; Exterior security cameras on property; Wifi; Dedicated workspace; Cooking basics; Free parking on premises; Private living room; Luggage dropoff allowed; Breakfast; Long term stays allowed; Self check-in; Smart lock; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Smoke alarm
Smoke alarm; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm; Unavailable: Hot water
Hot water",1076.0,50.0,120.0
https://www.airbnb.com/rooms/994333546929452791?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1752031137&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3l9J-RJIJcsEt4v&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Bed linens; Iron; Clothing storage; TV with standard cable; Air conditioning; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stove; Oven; Hot water kettle; Coffee maker: pour-over coffee; Wine glasses; Toaster; Baking sheet; Dining table; Coffee; Bread maker; Patio or balcony; Backyard; Outdoor furniture; Outdoor dining area; Free parking on premises; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock; Cleaning available during stay,1148.0,25.0,125.0
https://www.airbnb.com/rooms/735649773988074686?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1507014946&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3VRAfajjmCP49qR&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; 32 inch HDTV; High chair; Central air conditioning; Indoor fireplace; Ceiling fan; Central heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Coffee maker; Baking sheet; Dining table; Shared patio or balcony; Outdoor furniture; Free parking on premises; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad; Unavailable: Exterior security cameras on property
Exterior security cameras on property",1799.0,40.0,195.0
https://www.airbnb.com/rooms/34945879?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1594288031&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3AI_abBAzI9cQqy&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage: closet and dresser; 42 inch HDTV with DVD player, Amazon Prime Video; Piano; Game console: Nintendo Switch and Nintendo Wii; Exercise equipment: free weights, treadmill, yoga mat; Books and reading material; Children’s books and toys; Board games; Central air conditioning; Indoor fireplace: electric; Portable fans; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Oven; Hot water kettle; Coffee maker: drip coffee maker, french press; Toaster; Barbecue utensils; Dining table; Coffee; Private entrance; Laundromat nearby; Shared patio or balcony; Private backyard – Fully fenced; Fire pit; Outdoor furniture; Hammock; Outdoor dining area; BBQ grill; Bikes; Kayak; Free driveway parking on premises – 1 space; Private living room; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock; Unavailable: Kitchen
Kitchen; Unavailable: Free washer – In unit
Free washer – In unit; Unavailable: Free dryer – In unit
Free dryer – In unit",2219.0,75.0,244.0
https://www.airbnb.com/rooms/626100418848566929?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1400035758&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3YV5o2a_y-egkW2&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: closet; TV; Air conditioning; Portable fans; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker; Toaster; Rice maker; Dining table; Private backyard; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad,1677.0,30.0,181.0
https://www.airbnb.com/rooms/1161493190071547878?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3_Ya0TpHcFdBxnl&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Iron; Clothing storage; TV; Sound system; Books and reading material; Air conditioning; Portable fans; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Coffee; Outdoor dining area; BBQ grill; Free street parking; Housekeeping available from 10:00 AM to 12:00 PM, 1 day a week - included with your stay; Host greets you; Unavailable: Exterior security cameras on property
Exterior security cameras on property",2477.0,125.0,276.0
https://www.airbnb.com/rooms/748623651841558872?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1517393677&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3n34Z_GQ0hmU58p&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,Garden view; Hair dryer; Shampoo; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Iron; Clothing storage; TV with standard cable; Central air conditioning; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stove; Oven; Coffee maker: pour-over coffee; Baking sheet; Dining table; Patio or balcony; Shared backyard – Fully fenced; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock,1015.0,20.0,110.0
https://www.airbnb.com/rooms/1072644505060676270?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1824185931&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P34C3QiDbOnU34AT&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Cleaning products; Hot water; Washer; Free dryer – In unit; Essentials; Iron; Air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Cooking basics; Dishes and silverware; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: TV
TV",1024.0,,109.0
https://www.airbnb.com/rooms/934051165256081430?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3qGXIS5E-Kgpa2D&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Drying rack for clothing; Clothing storage; TV; Exercise equipment; Crib - always at the listing; Pack ’n play/Travel crib; Folding or convertible high chair - always at the listing; Baby bath - always at the listing; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Toaster; Baking sheet; Dining table; Coffee; Laundromat nearby; Free parking garage on premises – 1 space; Elevator; Gym in building; Long term stays allowed; Self check-in; Keypad; Cleaning available during stay; Unavailable: Exterior security cameras on property
Exterior security cameras on property",4060.0,96.0,
https://www.airbnb.com/rooms/868052525611277949?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3hQvRwg3vtwyaip&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage; TV; Books and reading material; Crib; Pack ’n play/Travel crib; High chair; Children’s dinnerware; Board games; Children’s bikes; Central air conditioning; Portable fans; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Fast wifi – 452 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Barbecue utensils; Dining table; Coffee; Private entrance; Laundromat nearby; Patio or balcony; Shared backyard – Fully fenced; Fire pit; Outdoor furniture; Hammock; BBQ grill; Free parking on premises; Free street parking; Pets allowed; Long term stays allowed; Self check-in; Keypad; Cleaning available during stay,3399.0,100.0,371.0
https://www.airbnb.com/rooms/1107671585117073511?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1856601737&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3DHG6uOD14VPnI_&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Body soap; Hot water; Essentials; Hangers; Bed linens; Air conditioning; Central heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Dishes and silverware; Gas stove; Hot water kettle; Dining table; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad; Cleaning available during stay; Unavailable: TV
TV; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",970.0,10.0,104.0
https://www.airbnb.com/rooms/45968904?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1452418866&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3HNREJrWvUcBj3f&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,"Hair dryer; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Iron; Ethernet connection; Air conditioning; Indoor fireplace; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker: drip coffee maker, Keurig coffee machine; Toaster; Baking sheet; Trash compactor; Dining table; Laundromat nearby; Private patio or balcony; Backyard; Free parking on premises; Free street parking; Paid parking off premises; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock; Cleaning available during stay; Unavailable: TV
TV",2045.0,30.0,220.0
https://www.airbnb.com/rooms/11649651?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=140537189&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615919_P3uGBYy65mFS_p_F&previous_page_section_name=1000&federated_search_id=2fa838cd-e6d4-464e-83dd-46f3e553274a,"Chicago, IL",2024-11-01,2024-11-30,Hair dryer; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; TV with standard cable; Air conditioning; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Stove; Oven; Coffee maker; Shared patio or balcony; Backyard; Fire pit; Outdoor furniture; Free parking on premises; Gym; Breakfast; Host greets you,2172.0,175.0,249.0
